어린이집명,어린이집유형,시설 위도(좌표값),시설 경도(좌표값)
하늘누리어린이집,가정,37.5474363563204,126.824335237568
버클리 어린이집,민간,37.552472421969,126.830122035015
꿈비어린이집,민간,37.55480606,126.8370084
오즈의마법사어린이집,민간,37.55204,126.822624
마곡사임당어린이집,민간,37.55206796,126.8271835
해사랑어린이집,민간,37.553856,126.827644
수명산어린이집,민간,37.553566,126.830536
마곡 행복한i어린이집,민간,37.55027349,126.8257698
e-다솔어린이집,가정,37.5486024936848,126.835403047315
아이삭어린이집,가정,37.553566,126.830536
꿈사랑어린이집,가정,37.553566,126.830536
마곡자연숲어린이집,민간,37.55296844,126.825044
마곡어린이집,가정,37.556909852,126.8178734241
해피랜드어린이집,가정,37.5580857316272,126.81939166374
고운아이어린이집,가정,37.556909852,126.8178734241
마곡두린아이어린이집,가정,37.556909852,126.8178734241
행복한어린이집,가정,37.5589997244,126.819937242
한국공항공사어린이집,직장,37.5611003960999,126.799000354374
동부해맑은어린이집,가정,37.5601723088623,126.808447746361
자연어린이집,가정,37.5635551235,126.8152494547
프란치스코어린이집,사회복지법인,37.55617252,126.8114542
고모랑이모랑어린이집,가정,37.55893219,126.8108116
청정원 마곡 어린이집,직장,37.5669493261285,126.81506053305
도담어린이집,가정,37.5657531051838,126.819622169286
잘자람어린이집,가정,37.5704040196,126.8138062711
미소어린이집,가정,37.5636704269512,126.819898836412
마곡 이화어린이집,민간,37.5646953177497,126.818433990431
사랑샘어린이집,가정,37.5653582368202,126.818881738655
우리아이어린이집,가정,37.5679405226967,126.822463676323
쥬빌리어린이집,가정,37.5647720943103,126.813152121151
더조은영재어린이집,가정,37.5700244,126.8217457
꼬마별어린이집,가정,37.57124742,126.8176331
사랑맘어린이집,가정,37.5700244,126.8217457
아이랑어린이집,가정,37.57320592,126.8061426
토란어린이집,가정,37.57187948,126.822184
사과나무어린이집,가정,37.57156992,126.8122419
오즈 어린이집,가정,37.57453047,126.8149107
로뎀어린이집,민간,37.5719661247079,126.815773765358
몬테소리동화나라어린이집,가정,37.56917151,126.8162001
미소가득어린이집,가정,37.57129977,126.8199835
예은어린이집,민간,37.56978909,126.8144414
이레어린이집,민간,37.5696794951271,126.810178613959
잼잼서밋어린이집,민간,37.5687156217872,126.808218726386
성산어린이집,민간,37.56536887,126.8111462
나무와숲어린이집,가정,37.57191176,126.809325
아기새어린이집,가정,37.57015685,126.8081926
조은어린이집,가정,37.5700293757992,126.806488281303
꿈꾸는어린이집,민간,37.5790199,126.8151441
아장아장어린이집,가정,37.57689489,126.8145653
포도원어린이집,가정,37.57956404,126.8121772
엄마사랑어린이집,가정,37.57956404,126.8121772
나무와열매어린이집,민간,37.57466596,126.8189896
방화엔젤어린이집,민간,37.576802676733,126.810285497047
동화나라어린이집,가정,37.57443015,126.8173949
새자연어린이집,민간,37.57689489,126.8145653
대치팰리스어린이집,민간,37.4934362819,127.0576977958
킨더빌어린이집,민간,37.4963441301108,127.058916817721
대치아이리베슐레어린이집,민간,37.495866799,127.0547504512
꿈사랑몬테소리어린이집,민간,37.4955409793928,127.061381393584
은솔어린이집,민간,37.5112841052602,126.888069683497
디큐브어린이집,민간,37.5081234605144,126.888212555933
백호사랑어린이집,민간,37.5088001305714,126.880072719
초코렛어린이집,가정,37.51107655,126.8827651
대림숲어린이집,가정,37.5069475969563,126.882076201272
꿈초롱어린이집,가정,37.50580136,126.8807117
큰사랑어린이집,가정,37.50709138,126.8781193
예빛어린이집,가정,37.51062888,126.8868844
예쁜꼬마어린이집,가정,37.50775634,126.8805886
뽀뽀어린이집,가정,37.50580136,126.8807117
별나라어린이집,가정,37.5082736231589,126.876107982956
이편한어린이집,민간,37.50580136,126.8807117
대림어린이집,가정,37.50580136,126.8807117
열린어린이집,민간,37.50775634,126.8805886
폴디어린이집,가정,37.50580136,126.8807117
즐거운 어린이집,가정,37.5121572323019,126.885308546775
동아리틀어린이집,민간,37.5093887575,126.8847020226
동아어린이집,민간,37.509154972689,126.885190988789
햇살가득어린이집,가정,37.50775634,126.8805886
예능어린이집,민간,37.50775634,126.8805886
신도림제일어린이집,민간,37.5089343121,126.880730543
롯데mom편한어린이집,직장,37.4951729635,126.8726783565
우리들어린이집,가정,37.4974631615931,126.87435089422
우성꼬마별어린이집,가정,37.490427458153,126.87707660275
LG전자구로어린이집,직장,37.4860700636503,126.876904479229
아이맘어린이집,가정,37.49299645,126.8752781
이레몬테소리어린이집,가정,37.4967404,126.8760497
예원어린이집,가정,37.49299645,126.8752781
참빛어린이집,가정,37.49299645,126.8752781
엄마품에어린이집,가정,37.4967404,126.8760497
이삭어린이집,가정,37.49299645,126.8752781
대건어린이집,법인?단체등,37.49411718,126.8728978
바다어린이집,가정,37.49299645,126.8752781
사랑모아어린이집,가정,37.4858494383,126.876158591
피노키오어린이집,가정,37.4946982,126.8724096
단비어린이집,가정,37.49596692,126.8751566
새하늘어린이집,가정,37.49303544,126.8756823
한양키즈어린이집,민간,37.4897571681191,126.877079347625
IBK참!좋은어린이집,직장,37.4839893020463,126.898340575489
햇빛어린이집,가정,37.48771772,126.891821
위브어린이집,민간,37.48597272,126.890223
상은어린이집,가정,37.48670983,126.8886958
우리꿈터어린이집,가정,37.48973431,126.8937508
재크어린이집,민간,37.4887518403638,126.892033715858
요셉어린이집,법인?단체등,37.48516005377,126.889682564469
예은별어린이집,가정,37.49594875,126.8931695
선애아이어린이집,가정,37.48952504,126.8872022
화목어린이집,가정,37.49363116,126.8934457
큰별어린이집,가정,37.48800698,126.8885624
그림나라어린이집,가정,37.48717539,126.8874214
동화마을어린이집,가정,37.48928285,126.8892333
혜지어린이집,민간,37.4920178109312,126.89282508082
은진어린이집,가정,37.48839602,126.8862442
새날어린이집,민간,37.4905611009129,126.892075211176
아가랑어린이집,가정,37.50274698,126.8605592
제이백합어린이집,민간,37.49765106,126.8619032
장미어린이집,민간,37.49784956,126.8579172
행복한어린이집,가정,37.49784956,126.8579172
해님달님어린이집,가정,37.50149167,126.8638151
아기둥지어린이집,가정,37.49567969,126.8644414
미키몬테소리어린이집,민간,37.49567969,126.8644414
맑은샘어린이집,민간,37.50238437,126.8651983
남산어린이집,사회복지법인,37.50284135,126.8649324
리가숲어린이집,민간,37.50564037,126.8614166
대우맑은샘어린이집,가정,37.508869515208,126.85798791014
밝은마음어린이집,민간,37.50392273,126.8530078
붕붕어린이집,민간,37.50459392,126.8480912
유앤아이사랑어린이집,가정,37.50793177,126.8512804
고척재미난방과후교실어린이집,법인?단체등,37.50440168,126.8606935
아이조아어린이집,가정,37.5033987278686,126.855112097325
행복가득어린이집,가정,37.504780183956,126.859013527099
수잔나어린이집,민간,37.5068804898531,126.852427162728
큰나무어린이집,민간,37.5033987278686,126.855112097325
가현어린이집,민간,37.50131531,126.8518194
덕성어린이집,사회복지법인,37.50668227,126.8541803
서울금천경찰서어린이집,직장,37.4565613197625,126.896921962281
꾸미어린이집,가정,37.4576070823438,126.897598681206
힐스테이트사임당어린이집,가정,37.448467576196,126.901574600208
천사어린이집,가정,37.448467576196,126.901574600208
금나래어린이집,직장,37.45678866,126.8953983
나무와숲어린이집,가정,37.45832049,126.9027544
한아름어린이집,민간,37.45901895,126.9018004
