교육지원청명,자치구,유치원명,공립/사립,유형,주소,,Latitude,Longitude,운영시간,만3세학급수,만4세학급수,만5세학급수,혼합학급수,특수학급수,만3세유아수,만4세유아수,만5세유아수,혼합유아수,특수유아수,보직교사수,일반교사수,특수교사수,기간제교사수,총 교사수
북부교육지원청,도봉구,한사랑유치원(도봉구),사립,사인,서울특별시 도봉구 노해로66길 79,,37.6490829,127.0485403,09시00분~17시00분,2,2,2,0,0,18,30,34,0,0,0,7,0,0,7
서부교육지원청,은평구,무지개나라유치원(은평구),사립,사인,서울특별시 은평구 가좌로7다길 13,,37.5845788,126.9181202,08시30분~18시30분,1,1,2,0,0,13,18,45,0,0,0,8,0,5,13
강동송파교육지원청,송파구,동화나라유치원(송파구),사립,사인,서울특별시 송파구 강동대로3길 23,,37.5288497,127.1154376,07시30분~19시30분,3,3,2,0,0,67,73,49,0,0,0,16,0,0,16
강동송파교육지원청,송파구,시연유치원(송파구),사립,사인,서울특별시 송파구 오금로24길 25,,37.5047827,127.117784,07시00분~19시00분,2,2,2,0,0,45,51,53,0,0,0,14,0,0,14
성북강북교육지원청,성북구,서울길원초등학교병설유치원(성북구),공립,병설,서울특별시 성북구 길음로15길 55,,37.6092757,127.0166521,07시30분~19시30분,1,1,2,0,0,10,14,33,0,0,1,3,0,0,4
남부교육지원청,영등포구,서울대동초등학교병설유치원(영등포구),공립,병설,서울특별시 영등포구 대림로21길 6,,37.4933501,126.9001454,07시00분~20시00분,1,1,1,0,0,9,16,14,0,0,0,3,0,0,3
강동송파교육지원청,송파구,밀알유치원(송파구),사립,사인,서울특별시 송파구 오금로46길 62,,37.4931702,127.1314997,09시00분~20시00분,1,1,1,0,0,10,7,20,0,0,0,4,0,0,4
동부교육지원청,중랑구,누리에유치원(중랑구),사립,사인,서울특별시 중랑구 중랑천로 20,,37.587504,127.0754651,07시30분~19시30분,2,2,2,0,0,34,43,44,0,0,0,11,0,0,11
서부교육지원청,은평구,자인유치원(은평구),사립,사인,서울특별시 은평구 갈현로 169-7,,37.613329,126.9107507,08시30분~18시30분,0,0,1,1,0,0,0,19,15,0,1,4,0,0,5
성동광진교육지원청,광진구,한일유치원(광진구),사립,사인,서울특별시 광진구 뚝섬로35길 16-20,,37.5350143,127.0716811,09시00분~17시30분,1,1,1,0,0,24,26,28,0,0,0,6,0,0,6
성북강북교육지원청,성북구,서울정덕초등학교병설유치원(성북구),공립,병설,서울특별시 성북구 아리랑로 63,,37.5976828,127.0136083,07시30분~19시30분,1,1,1,0,0,8,17,22,0,0,1,2,0,0,3
성북강북교육지원청,성북구,예린유치원(성북구),사립,사인,서울특별시 성북구 종암로25길 17,,37.6002013,127.0322116,09시00분~19시00분,1,1,1,0,0,16,13,20,0,0,0,4,0,0,4
성북강북교육지원청,성북구,영천유치원(성북구),사립,법인,서울특별시 성북구 장위로 34,,37.6141206,127.040471,07시00분~19시00분,1,1,1,0,0,15,21,23,0,0,0,6,0,0,6
성북강북교육지원청,강북구,꿈동산유치원(강북구),사립,사인,서울특별시 강북구 한천로115길 15,,37.6321658,127.0383768,07시00분~20시00분,1,1,1,0,0,15,20,11,0,0,0,4,0,0,4
강서양천교육지원청,강서구,장미유치원(강서구),사립,사인,서울특별시 강서구 허준로 139,,37.5652158,126.8556678,08시30분~18시00분,2,2,1,0,0,26,29,25,0,0,0,7,0,0,7
강서양천교육지원청,양천구,한서유치원(양천구),사립,사인,서울특별시 양천구 목동동로 430,,37.5346421,126.8848163,07시00분~19시00분,3,2,1,0,0,57,39,20,0,0,0,14,0,0,14
강서양천교육지원청,양천구,해림유치원(양천구),사립,사인,서울특별시 양천구 목동서로2길 22,,37.5414577,126.8816548,09시00분~18시00분,0,0,0,5,0,0,0,0,114,0,0,11,0,0,11
강서양천교육지원청,강서구,홍신유치원(강서구),사립,사인,서울특별시 강서구 강서로45길 63,,37.5481661,126.8325118,08시00분~18시00분,1,2,2,0,0,63,73,62,0,0,0,14,0,0,14
남부교육지원청,구로구,꿀벌유치원(구로구),사립,법인,서울특별시 구로구 디지털로27다길 15,,37.4850149,126.8893403,09시30분~17시00분,1,2,2,0,0,22,36,27,0,0,1,8,0,0,9
남부교육지원청,구로구,일신유치원(구로구),사립,사인,서울특별시 구로구 오류로8길 22,,37.4911962,126.8420442,09시00분~19시00분,1,1,1,0,0,13,12,18,0,0,0,4,0,0,4
남부교육지원청,금천구,한신유치원(금천구),사립,사인,서울특별시 금천구 한내로 62,,37.4565204,126.8880304,08시00분~18시30분,2,3,2,0,0,51,68,39,0,0,0,15,0,0,15
동부교육지원청,동대문구,규전유치원(동대문구),사립,사인,서울특별시 동대문구 휘경로 42,,37.5945317,127.0643096,09시00분~18시30분,0,0,1,1,0,0,0,11,10,0,0,1,0,0,1
북부교육지원청,도봉구,솔샘유치원(도봉구),사립,사인,서울특별시 도봉구 해등로 113,,37.6534849,127.0393781,08시00분~20시00분,2,1,2,0,0,25,25,46,0,0,0,9,0,0,9
서부교육지원청,마포구,서울유치원(마포구),사립,사인,서울특별시 마포구 월드컵북로 233-1,,37.572115,126.9018923,09시00분~18시30분,1,1,1,0,0,11,27,31,0,0,0,5,0,0,5
강동송파교육지원청,강동구,서울선린초등학교병설유치원(강동구),공립,병설,서울특별시 강동구 진황도로61길 29,,37.5292675,127.1457383,07시00분~20시00분,2,2,1,0,0,15,25,12,0,0,1,4,0,3,8
강동송파교육지원청,송파구,서울세륜초등학교병설유치원(송파구),공립,병설,서울특별시 송파구 양재대로 1264,,37.518577,127.1337805,07시30분~20시00분,1,1,1,0,1,3,6,14,0,5,1,2,1,0,4
성동광진교육지원청,성동구,세인유치원(성동구),사립,사인,서울특별시 성동구 마장로42길 26,,37.5652555,127.0465455,09시00분~18시00분,1,1,1,0,0,4,21,11,0,0,0,5,0,1,6
성동광진교육지원청,성동구,솔유치원(성동구),사립,사인,서울특별시 성동구 무학로 50,,37.5687032,127.0316644,09시00분~17시00분,0,0,2,0,0,0,0,28,0,0,0,3,0,0,3
강동송파교육지원청,송파구,은선유치원(송파구),사립,법인,서울특별시 송파구 동남로11길 27,,37.4921796,127.1263082,07시00분~20시00분,2,2,2,0,0,51,56,47,0,0,0,12,0,1,13
북부교육지원청,노원구,삼육대학교부속유치원(노원구),사립,법인,서울특별시 노원구 화랑로 815,,37.6429012,127.1060303,07시30분~19시00분,2,2,2,2,0,40,48,51,40,0,2,10,0,0,12
북부교육지원청,노원구,서울여자대학교부속유치원(노원구),사립,법인,서울특별시 노원구 화랑로 621,,37.6277725,127.0904878,08시00분~19시00분,2,2,2,0,0,33,39,43,0,0,1,7,0,0,8
동작관악교육지원청,관악구,명성유치원(관악구),사립,사인,서울특별시 관악구 광신길 154,,37.4655015,126.9270267,07시40분~19시00분,1,1,1,0,0,21,12,9,0,0,0,5,0,0,5
동작관악교육지원청,동작구,상아유치원(동작구),사립,사인,서울특별시 동작구 양녕로26길 15,,37.4984871,126.9443163,08시20분~18시00분,0,0,1,1,0,0,0,13,12,0,0,0,0,0,0
동작관악교육지원청,관악구,서울난곡초등학교병설유치원(관악구),공립,병설,서울특별시 관악구 난곡로35길 102,,37.4692461,126.9170719,07시30분~19시30분,1,1,2,0,1,8,7,21,0,4,1,3,1,0,5
강서양천교육지원청,양천구,신목유치원(양천구),사립,사인,서울특별시 양천구 목동중앙북로10길 7-10,,37.5463925,126.8701995,07시30분~19시30분,1,1,1,0,0,9,14,22,0,0,0,4,0,1,5
강서양천교육지원청,강서구,아람유치원(강서구),사립,사인,서울특별시 강서구 금낭화로23길 8,,37.5796025,126.8121823,07시00분~20시00분,1,2,1,0,0,17,37,23,0,0,0,7,0,0,7
남부교육지원청,금천구,동일유치원(금천구),사립,법인,서울특별시 금천구 탑골로10길 45,,37.4512743,126.916348,08시00분~18시00분,2,2,2,0,0,50,47,52,0,0,0,6,0,1,7
남부교육지원청,금천구,럭키유치원(금천구),사립,사인,서울특별시 금천구 시흥대로47길 43,,37.4504215,126.8993776,09시00분~19시00분,2,2,1,0,0,22,21,20,0,0,0,5,0,0,5
남부교육지원청,구로구,버들유치원(구로구),사립,사인,서울특별시 구로구 오류로8길 40,,37.4916751,126.8428418,09시00분~18시00분,0,0,0,1,0,0,0,0,23,0,0,2,0,0,2
동부교육지원청,중랑구,예원유치원(중랑구),사립,사인,서울특별시 중랑구 신내로 51,,37.6048781,127.0947185,07시00분~22시00분,1,2,2,0,0,11,28,33,0,0,0,7,0,0,7
동부교육지원청,중랑구,은성유치원(중랑구),사립,사인,서울특별시 중랑구 동일로 752,,37.5971492,127.0819073,07시30분~19시30분,3,3,3,0,0,64,78,69,0,0,0,16,0,0,16
동작관악교육지원청,관악구,건영유치원(관악구),사립,법인,서울특별시 관악구 조원로 114,,37.4847918,126.9149531,09시30분~18시10분,0,1,2,0,0,0,6,44,0,0,0,3,0,0,3
동작관악교육지원청,동작구,소망유치원(동작구),사립,사인,서울특별시 동작구 현충로 119,,37.5078681,126.9669348,07시00분~19시00분,1,1,1,0,0,16,22,22,0,0,0,5,0,1,6
동작관악교육지원청,동작구,승혜유치원(동작구),사립,사인,서울특별시 동작구 성대로21길 15,,37.4987272,126.937091,08시00분~19시00분,2,1,2,0,0,39,25,46,0,0,0,10,0,0,10
동작관악교육지원청,동작구,요요유치원(동작구),사립,사인,서울특별시 동작구 여의대방로 28,,37.494565,126.9122485,07시00분~19시00분,1,2,2,0,0,12,32,45,0,0,0,9,0,0,9
북부교육지원청,노원구,서울노일유치원(노원구),공립,단설,서울특별시 노원구 동일로231길 26,,37.6729772,127.0538703,07시00분~20시00분,3,1,2,0,0,30,19,33,0,0,2,4,0,2,8
북부교육지원청,노원구,아랑유치원(노원구),사립,사인,서울특별시 노원구 동일로 1127,,37.6302736,127.0694304,09시00분~19시00분,2,2,2,0,0,36,35,41,0,0,0,11,0,0,11
북부교육지원청,노원구,사랑샘유치원(노원구),사립,사인,서울특별시 노원구 한글비석로 325,,37.6563943,127.0777101,09시00분~19시00분,1,1,1,0,0,10,18,15,0,0,0,5,0,0,5
북부교육지원청,노원구,원암유치원(노원구),사립,사인,서울특별시 노원구 중계로14라길 48,,37.6497423,127.085087,09시00분~18시00분,5,4,4,0,0,103,96,94,0,0,0,26,0,0,26
북부교육지원청,도봉구,유화유치원(도봉구),사립,사인,서울특별시 도봉구 시루봉로 101,,37.6594168,127.0269607,08시30분~16시30분,1,1,1,0,0,18,24,22,0,0,0,6,0,0,6
서부교육지원청,은평구,바다의별유치원(은평구),사립,법인,서울특별시 은평구 통일로 790-1,,37.6154336,126.9262186,09시00분~18시30분,1,1,2,0,0,14,21,32,0,0,0,5,0,1,6
서부교육지원청,마포구,새싹유치원(마포구),사립,사인,서울특별시 마포구 월드컵북로5길 53,,37.5561003,126.9160584,09시00분~19시30분,1,1,2,0,0,28,28,41,0,0,1,6,0,0,7
동부교육지원청,동대문구,서울홍파초등학교병설유치원(동대문구),공립,병설,서울특별시 동대문구 고산자로 518,,37.5863119,127.0396423,07시00분~19시30분,1,1,1,0,0,5,8,5,0,0,1,2,0,0,3
강서양천교육지원청,강서구,서울화일초등학교병설유치원(강서구),공립,병설,서울특별시 강서구 까치산로10길 70,,37.5406155,126.8475317,07시30분~19시30분,1,1,1,0,0,16,11,21,0,0,1,2,0,1,4
동부교육지원청,동대문구,서울휘봉초등학교병설유치원(동대문구),공립,병설,서울특별시 동대문구 장안벚꽃로 309,,37.5860882,127.0701328,07시30분~19시30분,1,1,1,0,0,10,8,19,0,0,1,3,0,3,7
강동송파교육지원청,송파구,삼성유치원(송파구),사립,사인,서울특별시 송파구 문정로 83,,37.4906212,127.1302937,07시40분~18시00분,2,2,2,0,0,50,54,52,0,0,0,12,0,0,12
강남서초교육지원청,서초구,서울서래초등학교병설유치원(서초구),공립,병설,서울특별시 서초구 방배로 260,,37.4961027,126.9893974,07시30분~19시30분,1,1,2,0,1,10,19,34,0,5,1,3,1,1,6
강남서초교육지원청,서초구,반포성모유치원(서초구),사립,법인,서울특별시 서초구 신반포로15길 18,,37.504895,126.9944935,09시00분~17시00분,1,1,1,0,0,12,20,28,0,0,1,3,0,0,4
강동송파교육지원청,송파구,서울잠신초등학교병설유치원(송파구),공립,병설,서울특별시 송파구 잠실로 32,,37.5139836,127.0882126,07시30분~19시30분,0,1,1,0,1,0,8,16,0,5,1,1,1,0,3
중부교육지원청,용산구,복자유치원(용산구),사립,법인,서울특별시 용산구 후암로34길 21-8,,37.5519418,126.9782418,09시00분~17시00분,2,1,1,0,0,38,29,32,0,0,0,6,0,1,7
중부교육지원청,종로구,서울명신초등학교병설유치원(종로구),공립,병설,서울특별시 종로구 낙산길 250,,37.581588,127.0142054,07시00분~19시30분,1,1,1,0,0,5,14,13,0,0,1,1,0,1,3
중부교육지원청,종로구,세종유치원(종로구),사립,법인,서울특별시 종로구 사직로8길 9,,37.5754578,126.9699641,08시00분~18시30분,1,1,1,0,0,14,11,20,0,0,0,5,0,0,5
중부교육지원청,중구,일신유치원(중구),사립,법인,서울특별시 중구 퇴계로6길 36,,37.556697,126.9788364,07시00분~20시00분,0,1,1,0,0,0,6,7,0,0,0,2,0,0,2
강남서초교육지원청,서초구,서초유치원(서초구),사립,사인,서울특별시 서초구 양재대로2길 100-64,,37.4560873,127.0162859,08시00분~19시00분,3,4,4,0,0,60,94,87,0,0,0,16,0,0,16
동부교육지원청,중랑구,서울새솔유치원(중랑구),공립,단설,서울특별시 중랑구 신내역로1길 136,,37.6166281,127.1081892,07시30분~17시30분,3,3,3,0,3,34,46,50,0,11,3,6,2,6,17
동작관악교육지원청,동작구,서울강남초등학교병설유치원(동작구),공립,병설,서울특별시 동작구 강남초등길 15,,37.5061028,126.9527814,07시00분~19시00분,1,1,1,0,0,10,17,13,0,0,1,2,0,0,3
강남서초교육지원청,서초구,서울언남초등학교병설유치원(서초구),공립,병설,서울특별시 서초구 헌릉로8길 42,,37.4539193,127.0615139,07시00분~19시30분,1,2,1,0,1,10,20,13,0,2,1,3,1,5,10
강남서초교육지원청,강남구,오즈의마법사유치원(강남구),사립,법인,서울특별시 강남구 헌릉로618길 14,,37.4640148,127.1061849,07시30분~19시00분,3,4,3,0,0,60,78,61,0,0,0,18,0,8,26
성동광진교육지원청,광진구,미파유치원(광진구),사립,사인,서울특별시 광진구 용마산로 185,,37.5702334,127.0858835,09시00분~20시00분,0,0,0,2,0,0,0,0,57,0,0,3,0,1,4
성동광진교육지원청,광진구,서울구의초등학교병설유치원(광진구),공립,병설,서울특별시 광진구 광나루로30길 49,,37.5427858,127.0803624,07시00분~19시00분,1,1,1,0,1,15,20,22,0,4,1,2,1,0,4
성동광진교육지원청,성동구,서울옥수초등학교병설유치원(성동구),공립,병설,서울특별시 성동구 금호로1길 25,,37.5459206,127.0221894,07시00분~19시00분,1,1,1,0,0,7,14,15,0,0,0,3,0,0,3
성북강북교육지원청,강북구,인수유치원(강북구),사립,사인,서울특별시 강북구 인수봉로 298,,37.6453917,127.0108791,07시30분~20시00분,0,0,0,1,0,0,0,0,40,0,0,2,0,0,2
성북강북교육지원청,성북구,좋은나라유치원(성북구),사립,사인,서울특별시 성북구 종암로24가길 53,,37.6011845,127.0369888,08시00분~18시30분,2,3,2,0,0,49,71,66,0,0,3,10,0,1,14
성북강북교육지원청,성북구,세아유치원(성북구),사립,사인,서울특별시 성북구 성북로4길 52,,37.5948075,127.0103188,07시00분~20시00분,1,1,1,0,0,4,8,7,0,0,0,4,0,0,4
성동광진교육지원청,성동구,미타유치원(성동구),사립,사인,서울특별시 성동구 독서당로40길 21,,37.543552,127.0177089,09시00분~17시00분,2,1,2,0,0,40,24,45,0,0,0,8,0,0,8
강동송파교육지원청,송파구,꿈밭유치원(송파구),사립,사인,서울특별시 송파구 올림픽로4길 32,,37.5078649,127.074166,09시00분~14시00분,0,0,1,1,0,0,0,19,22,0,0,3,0,0,3
남부교육지원청,영등포구,성지유치원(영등포구),사립,사인,서울특별시 영등포구 도신로29길 28,,37.5115331,126.90239,08시00분~19시00분,2,1,1,0,0,38,28,25,0,0,0,9,0,0,9
남부교육지원청,금천구,운현유치원(금천구),사립,사인,서울특별시 금천구 금하로 816,,37.4482694,126.9187697,07시50분~19시00분,2,2,2,0,0,36,34,35,0,0,0,10,0,0,10
강동송파교육지원청,강동구,구강사금강유치원(강동구),사립,법인,서울특별시 강동구 천중로 64,,37.5448566,127.1288512,09시00분~18시00분,2,2,2,0,0,45,46,49,0,0,0,11,0,0,11
강동송파교육지원청,송파구,잠실밀알유치원(송파구),사립,사인,서울특별시 송파구 석촌호수로 103,,37.5093142,127.0893313,09시00분~17시00분,3,1,1,0,0,50,25,31,0,0,0,7,0,0,7
성북강북교육지원청,성북구,서울석관초등학교병설유치원(성북구),공립,병설,서울특별시 성북구 돌곶이로22길 21,,37.6108977,127.0591729,07시00분~20시00분,1,1,2,0,1,11,19,31,0,4,1,3,0,1,5
서부교육지원청,마포구,마포대진유치원(마포구),사립,법인,서울특별시 마포구 성미산로 110,,37.5616654,126.9192612,07시00분~20시00분,0,7,7,0,0,0,130,143,0,0,0,28,0,1,29
강서양천교육지원청,강서구,윤서유치원(강서구),사립,사인,서울특별시 강서구 화곡로13길 107,,37.5446216,126.8314429,09시00분~18시00분,2,2,3,0,0,43,48,57,0,0,0,15,0,0,15
북부교육지원청,노원구,토마토유치원(노원구),사립,사인,서울특별시 노원구 공릉로 181,,37.6260483,127.0793425,09시00분~19시00분,0,0,2,0,0,0,0,23,0,0,0,3,0,0,3
북부교육지원청,노원구,한양유치원(노원구),사립,법인,서울특별시 노원구 마들로 31,,37.6178025,127.0685682,09시00분~19시00분,1,2,2,0,0,24,36,35,0,0,0,6,0,0,6
