교육지원청명,자치구,주소,"사립,공립",유형,유치원명,운영시간,만3세학급수,만4세학급수,만5세학급수,혼합학급수,특수학급수,만3세유아수,만4세유아수,만5세유아수,혼합유아수,특수유아수
강서양천교육지원청,강서구,서울특별시 강서구 양천로17길 4-55,사립,사인,방화이화유치원,07시00분~22시00분,2.0,1.0,1.0,0,,21.0,7.0,23.0,0,
강서양천교육지원청,양천구,서울특별시 양천구 곰달래로9길 12,사립,사인,사슴유치원,09시00분~20시00분,1.0,1.0,2.0,0,,19.0,16.0,41.0,0,
동부교육지원청,동대문구,서울특별시 동대문구 한천로58길 47,사립,사인,서울유치원,09시00분~18시00분,1.0,1.0,2.0,0,,23.0,20.0,50.0,0,
서부교육지원청,은평구,서울특별시 은평구 은평로16길 11,사립,사인,녹번유치원,08시00분~18시00분,,,1.0,1,,,,14.0,8,
서부교육지원청,은평구,서울특별시 은평구 갈현로 170-1,사립,사인,라라유치원,09시00분~18시00분,,,1.0,1,,,,18.0,8,
강서양천교육지원청,양천구,서울특별시 양천구 신정로 290,사립,사인,신예유치원,09시00분~17시00분,2.0,1.0,1.0,0,,17.0,18.0,20.0,0,
강동송파교육지원청,송파구,서울특별시 송파구 백제고분로41길 20,사립,사인,기린유치원,07시00분~20시00분,,,,1,,,,,20,
남부교육지원청,영등포구,서울특별시 영등포구 도신로8길 17,사립,사인,파란나라유치원,08시00분~17시30분,3.0,3.0,3.0,0,,63.0,69.0,62.0,0,
강동송파교육지원청,송파구,서울특별시 송파구 동남로23나길 6,사립,사인,그림유치원,09시00분~19시00분,2.0,3.0,3.0,0,,48.0,60.0,63.0,0,
강동송파교육지원청,송파구,서울특별시 송파구 충민로6길 17,사립,법인,아이코리아부속새세대유치원,09시00분~14시00분,1.0,1.0,2.0,0,,29.0,28.0,34.0,0,
동부교육지원청,중랑구,서울특별시 중랑구 봉우재로41길 12,사립,사인,나래유치원,09시00분~22시00분,1.0,3.0,2.0,0,,23.0,59.0,53.0,0,
동부교육지원청,중랑구,서울특별시 중랑구 면목로35길 21,사립,법인,동일유치원,08시00분~20시00분,2.0,2.0,2.0,0,,32.0,36.0,52.0,0,
동부교육지원청,중랑구,서울특별시 중랑구 용마산로115나길 7,사립,사인,미광유치원,07시30분~19시30분,1.0,1.0,2.0,0,,9.0,10.0,30.0,0,
동부교육지원청,동대문구,서울특별시 동대문구 장한로5길 51,사립,사인,사군자유치원,08시00분~20시00분,,,,1,,,,,18,
동부교육지원청,동대문구,서울특별시 동대문구 회기로23가길 33,사립,법인,산정현유치원,07시00분~19시00분,1.0,1.0,1.0,0,,8.0,7.0,15.0,0,
동부교육지원청,중랑구,서울특별시 중랑구 망우로 458,사립,사인,새샛별유치원,09시00분~20시00분,1.0,1.0,1.0,0,,19.0,23.0,28.0,0,
서부교육지원청,마포구,서울특별시 마포구 백범로17길 9,공립,병설,서울용강초등학교병설유치원,07시30분~19시30분,,1.0,1.0,0,1.0,,9.0,14.0,0,5.0
서부교육지원청,서대문구,서울특별시 서대문구 이화여대길 52,사립,법인,이화여자대학교사범대학부속이화유치원,09시00분~14시00분,2.0,2.0,2.0,0,,40.0,46.0,55.0,0,
서부교육지원청,서대문구,서울특별시 서대문구 통일로32길 23,사립,사인,인왕유치원,08시00분~20시00분,,,,1,,,,,19,
성북강북교육지원청,성북구,서울특별시 성북구 종암로15길 1,사립,사인,영재유치원,07시00분~20시00분,1.0,1.0,2.0,0,,13.0,15.0,23.0,0,
강서양천교육지원청,강서구,서울특별시 강서구 남부순환로11가길 89,사립,사인,예지유치원,09시30분~18시00분,1.0,1.0,1.0,0,,13.0,20.0,27.0,0,
강서양천교육지원청,강서구,서울특별시 강서구 허준로 121,사립,사인,진일유치원,09시00분~19시30분,,,2.0,0,,,,29.0,0,
남부교육지원청,구로구,서울특별시 구로구 개봉로18길 11,사립,법인,개봉샛별유치원,09시00분~18시00분,1.0,1.0,1.0,0,,9.0,11.0,20.0,0,
남부교육지원청,영등포구,서울특별시 영등포구 가마산로 384,사립,사인,파랑새유치원,07시00분~19시00분,2.0,2.0,1.0,0,,25.0,29.0,25.0,0,
남부교육지원청,영등포구,서울특별시 영등포구 선유동2로 40,사립,사인,평화유치원,07시00분~19시00분,,,,2,,,,,48,
북부교육지원청,노원구,서울특별시 노원구 섬밭로 190,사립,사인,선덕유치원,07시00분~19시00분,1.0,1.0,1.0,0,,6.0,13.0,22.0,0,
북부교육지원청,노원구,서울특별시 노원구 월계로45가길 9,사립,법인,염광유치원,08시00분~19시00분,,2.0,2.0,0,,,24.0,26.0,0,
서부교육지원청,서대문구,서울특별시 서대문구 북아현로1나길 32,공립,단설,서울북성유치원,07시00분~19시00분,2.0,2.0,2.0,0,1.0,21.0,35.0,37.0,0,5.0
성동광진교육지원청,광진구,서울특별시 광진구 뚝섬로 476-15,사립,사인,성수아름유치원,09시00분~19시00분,,,,1,,,,,20,
성동광진교육지원청,광진구,서울특별시 광진구 뚝섬로23길 27,사립,사인,정신유치원,07시00분~20시00분,1.0,1.0,1.0,0,,5.0,13.0,20.0,0,
강남서초교육지원청,강남구,서울특별시 강남구 일원로14길 25,사립,사인,푸른유치원,09시00분~17시00분,1.0,2.0,2.0,0,,30.0,58.0,58.0,0,
강남서초교육지원청,서초구,서울특별시 서초구 잠원로8길 13,사립,사인,하나유치원,08시00분~19시00분,3.0,2.0,2.0,0,,56.0,57.0,61.0,0,
강동송파교육지원청,강동구,서울특별시 강동구 동남로82길 94-54,공립,병설,서울강덕초등학교병설유치원,09시00분~20시00분,1.0,1.0,2.0,0,1.0,9.0,16.0,41.0,0,5.0
강동송파교육지원청,강동구,서울특별시 강동구 고덕로 240,사립,사인,근화유치원,08시30분~18시30분,,,1.0,1,,,,24.0,34,
강동송파교육지원청,송파구,서울특별시 송파구 새말로8길 14,사립,사인,별나라유치원,09시00분~19시30분,,,1.0,1,,,,10.0,19,
강동송파교육지원청,강동구,서울특별시 강동구 풍성로63길 73,사립,사인,둔촌유치원,09시00분~17시00분,1.0,1.0,1.0,0,,19.0,20.0,24.0,0,
성북강북교육지원청,강북구,서울특별시 강북구 수유로4길 58,사립,사인,운산유치원,07시30분~19시30분,,,1.0,1,,,,13.0,19,
동작관악교육지원청,동작구,서울특별시 동작구 여의대방로24나길 6,사립,사인,사랑유치원,08시00분~19시00분,,2.0,1.0,0,,,26.0,17.0,0,
북부교육지원청,노원구,서울특별시 노원구 공릉로46길 32,사립,사인,산내들유치원,07시00분~20시00분,,,1.0,1,,,,11.0,9,
성북강북교육지원청,성북구,서울특별시 성북구 아리랑로16길 52,사립,법인,서울베네딕도유치원,08시50분~18시00분,2.0,2.0,2.0,0,,44.0,43.0,51.0,0,
동작관악교육지원청,동작구,서울특별시 동작구 상도로 407-5,사립,사인,무지개유치원,09시00분~18시00분,2.0,1.0,1.0,0,,25.0,10.0,8.0,0,
동작관악교육지원청,동작구,서울특별시 동작구 장승배기로20길 46-3,사립,법인,벧엘유치원,09시00분~17시30분,2.0,2.0,2.0,0,,38.0,48.0,47.0,0,
동작관악교육지원청,관악구,서울특별시 관악구 관악로37길 20,사립,사인,서울유치원,09시00분~17시10분,,,,2,,,,,19,
서부교육지원청,마포구,서울특별시 마포구 월드컵로42길 38,사립,사인,월드유치원,09시00분~17시00분,4.0,5.0,5.0,0,,95.0,125.0,125.0,0,
강동송파교육지원청,송파구,서울특별시 송파구 충민로 177,사립,사인,송파유정유치원,08시00분~18시00분,5.0,5.0,4.0,0,,129.0,137.0,118.0,0,
강서양천교육지원청,강서구,서울특별시 강서구 까치산로4길 101-5,사립,사인,예은유치원,09시00분~18시00분,,,,0,,,,,0,
남부교육지원청,구로구,서울특별시 구로구 천왕로1길 11,공립,병설,서울천왕초등학교병설유치원,07시00분~20시00분,1.0,1.0,1.0,0,,12.0,11.0,17.0,0,
강서양천교육지원청,강서구,서울특별시 강서구 강서로17길 130,사립,사인,수미유치원,09시00분~17시00분,,,,1,,,,,5,
강서양천교육지원청,양천구,서울특별시 양천구 목동서로 38,사립,사인,수영유치원,07시00분~19시00분,2.0,2.0,2.0,0,,30.0,22.0,23.0,0,
남부교육지원청,구로구,서울특별시 구로구 신도림로11가길 36,사립,사인,사랑유치원,07시30분~19시30분,2.0,2.0,2.0,0,,40.0,56.0,60.0,0,
동부교육지원청,동대문구,서울특별시 동대문구 전농로10길 20,사립,사인,파스텔유치원,07시00분~19시00분,1.0,1.0,1.0,0,,13.0,8.0,12.0,0,
동작관악교육지원청,관악구,서울특별시 관악구 봉천로33길 57,사립,법인,나랑유치원,08시00분~19시00분,2.0,2.0,1.0,0,,37.0,25.0,22.0,0,
남부교육지원청,금천구,서울특별시 금천구 가산로 99,사립,사인,시내유치원,08시00분~17시30분,1.0,1.0,2.0,0,,18.0,17.0,31.0,0,
남부교육지원청,영등포구,서울특별시 영등포구 국제금융로7길 3,사립,사인,여의유치원,07시00분~19시00분,,,,2,,,,,31,
동작관악교육지원청,동작구,서울특별시 동작구 장승배기로5길 16,사립,사인,성모유치원,09시00분~20시00분,1.0,1.0,2.0,0,,8.0,10.0,33.0,0,
북부교육지원청,도봉구,서울특별시 도봉구 삼양로144길 33,사립,법인,덕성여자대학교부속유치원,08시00분~18시30분,1.0,1.0,1.0,2,,12.0,19.0,16.0,42,
북부교육지원청,노원구,서울특별시 노원구 공릉로34길 62,사립,사인,미광유치원,07시30분~19시30분,1.0,1.0,1.0,0,,13.0,11.0,19.0,0,
북부교육지원청,노원구,서울특별시 노원구 중계로 244,사립,사인,청암유치원,08시00분~18시00분,,,2.0,0,,,,22.0,0,
북부교육지원청,노원구,서울특별시 노원구 노원로 522,사립,사인,풍천유치원,08시00분~19시30분,3.0,1.0,2.0,0,,39.0,27.0,59.0,0,
북부교육지원청,노원구,서울특별시 노원구 초안산로 89,사립,사인,하늘유치원,09시00분~17시00분,1.0,2.0,2.0,0,,15.0,19.0,43.0,0,
서부교육지원청,마포구,서울특별시 마포구 토정로31길 57-11,사립,사인,아이들이야기유치원,09시00분~16시00분,1.0,1.0,1.0,0,,26.0,27.0,13.0,0,
서부교육지원청,서대문구,서울특별시 서대문구 증가로20나길 12,사립,사인,삼성유치원,08시00분~18시30분,2.0,2.0,2.0,0,,42.0,56.0,55.0,0,
서부교육지원청,서대문구,서울특별시 서대문구 가재울로 45,사립,사인,새나유치원,08시00분~18시00분,2.0,2.0,2.0,0,,44.0,51.0,52.0,0,
강서양천교육지원청,강서구,서울특별시 강서구 양천로69길 49,공립,병설,서울염경초등학교병설유치원,07시00분~19시00분,1.0,1.0,1.0,0,,16.0,22.0,24.0,0,
강남서초교육지원청,서초구,서울특별시 서초구 신반포로 55-4,공립,병설,서울반포초등학교병설유치원,09시00분~13시30분,1.0,1.0,1.0,0,,0.0,0.0,0.0,0,
강남서초교육지원청,강남구,서울특별시 강남구 일원로 120,사립,사인,신우주유치원,09시00분~17시00분,,,,2,,,,,34,
중부교육지원청,중구,서울특별시 중구 청구로17길 40,공립,단설,서울장충유치원,07시30분~19시30분,2.0,2.0,2.0,0,1.0,12.0,27.0,22.0,0,4.0
중부교육지원청,종로구,서울특별시 종로구 삼일대로 460,사립,법인,운현유치원,09시00분~17시00분,,,,3,,,,,75,
중부교육지원청,용산구,서울특별시 용산구 원효로 179,사립,법인,정우유치원,09시00분~19시00분,1.0,,,1,,8.0,,,21,
중부교육지원청,용산구,서울특별시 용산구 이촌로89길 50,사립,사인,한가람유치원,09시00분~17시00분,1.0,1.0,1.0,0,,13.0,13.0,15.0,0,
성동광진교육지원청,광진구,서울특별시 광진구 뚝섬로41길 20,사립,사인,대원유치원,09시00분~17시00분,1.0,1.0,1.0,0,,14.0,9.0,20.0,0,
강남서초교육지원청,강남구,서울특별시 강남구 자곡로 150,공립,병설,서울자곡초등학교병설유치원,07시00분~19시00분,1.0,1.0,1.0,0,,13.0,15.0,15.0,0,
남부교육지원청,영등포구,서울특별시 영등포구 대방천로 180,사립,사인,굿프랜드유치원,07시30분~19시30분,3.0,3.0,2.0,0,,46.0,71.0,51.0,0,
강서양천교육지원청,강서구,서울특별시 강서구 화곡로63가길 26,사립,사인,등촌이화유치원,07시30분~19시30분,,,1.0,1,,,,8.0,9,
서부교육지원청,은평구,서울특별시 은평구 진관4로 93,사립,사인,하나유치원,09시30분~19시30분,1.0,4.0,3.0,0,,18.0,61.0,67.0,0,
강동송파교육지원청,강동구,서울특별시 강동구 아리수로98길 62,사립,사인,강일늘사랑유치원,08시00분~19시00분,3.0,3.0,3.0,0,,69.0,75.0,75.0,0,
성동광진교육지원청,광진구,서울특별시 광진구 광장로7길 17,사립,법인,광장유치원,08시30분~18시00분,1.0,1.0,1.0,0,,7.0,17.0,19.0,0,
성동광진교육지원청,광진구,서울특별시 광진구 뚝섬로64길 71,공립,병설,서울양남초등학교병설유치원,07시00분~20시00분,1.0,1.0,1.0,0,1.0,4.0,15.0,13.0,0,4.0
북부교육지원청,노원구,서울특별시 노원구 동일로173길 12,공립,병설,서울공릉초등학교병설유치원,07시00분~19시00분,1.0,1.0,1.0,0,,8.0,6.0,18.0,0,
성북강북교육지원청,강북구,서울특별시 강북구 인수봉로 297,사립,사인,유안유치원,07시30분~19시30분,1.0,1.0,1.0,0,,12.0,15.0,20.0,0,
성동광진교육지원청,성동구,서울특별시 성동구 독서당로 218,사립,사인,옥수삼성유치원,07시30분~19시00분,2.0,1.0,1.0,0,,25.0,14.0,20.0,0,
성북강북교육지원청,성북구,서울특별시 성북구 장월로42길 9,사립,법인,광운유치원,09시00분~17시00분,1.0,1.0,1.0,0,,18.0,24.0,20.0,0,
서부교육지원청,은평구,서울특별시 은평구 은평로4길 21-9,공립,병설,서울은명초등학교병설유치원,07시00분~19시00분,,1.0,1.0,0,,,6.0,14.0,0,
강서양천교육지원청,양천구,서울특별시 양천구 목동서로 100,사립,사인,아란유치원,08시00분~20시00분,2.0,2.0,1.0,0,,38.0,48.0,26.0,0,
북부교육지원청,노원구,서울특별시 노원구 동일로221길 32,사립,사인,아이디유치원,07시30분~19시30분,2.0,2.0,1.0,0,,31.0,55.0,26.0,0,
강남서초교육지원청,서초구,서울특별시 서초구 태봉로 59,공립,병설,서울우면초등학교병설유치원,07시30분~19시30분,1.0,1.0,1.0,0,1.0,7.0,19.0,5.0,0,3.0
강남서초교육지원청,강남구,서울특별시 강남구 헌릉로618길 8,공립,병설,서울대왕초등학교병설유치원,07시00분~19시00분,1.0,1.0,1.0,0,,13.0,16.0,19.0,0,
중부교육지원청,종로구,서울특별시 종로구 지봉로 73,공립,병설,서울창신초등학교병설유치원,07시30분~19시30분,1.0,1.0,1.0,0,,5.0,9.0,21.0,0,
강남서초교육지원청,강남구,서울특별시 강남구 양재대로55길 12,사립,사인,하늘빛유치원,09시00분~17시00분,1.0,1.0,1.0,0,,13.0,15.0,24.0,0,
강남서초교육지원청,강남구,서울특별시 강남구 개포로 516,사립,사인,돌샘유치원,08시00분~19시00분,2.0,2.0,2.0,0,,44.0,44.0,46.0,0,
강남서초교육지원청,강남구,서울특별시 강남구 논현로 213,사립,사인,럭키유치원,09시00분~18시00분,1.0,2.0,2.0,0,,24.0,52.0,52.0,0,
강남서초교육지원청,강남구,서울특별시 강남구 광평로19길 15,사립,사인,리라유치원,09시00분~19시00분,2.0,1.0,1.0,0,,30.0,8.0,13.0,0,
강남서초교육지원청,강남구,서울특별시 강남구 도곡로78길 8,사립,법인,묘동유치원,08시00분~18시00분,1.0,2.0,2.0,0,,20.0,47.0,57.0,0,
남부교육지원청,금천구,서울특별시 금천구 시흥대로152길 35,사립,사인,동산유치원,09시00분~17시00분,2.0,1.0,2.0,0,,42.0,28.0,46.0,0,
서부교육지원청,은평구,서울특별시 은평구 통일로78가길 20,사립,법인,은혜유치원,09시30분~14시30분,1.0,2.0,2.0,0,,0.0,0.0,0.0,0,
남부교육지원청,구로구,서울특별시 구로구 디지털로27길 76,공립,병설,서울구로남초등학교병설유치원,07시00분~20시00분,1.0,1.0,1.0,0,,10.0,9.0,22.0,0,
강서양천교육지원청,양천구,서울특별시 양천구 목동중앙북로16길 57,공립,병설,서울양화초등학교병설유치원,07시30분~19시30분,1.0,1.0,1.0,0,,9.0,15.0,18.0,0,
강서양천교육지원청,강서구,서울특별시 강서구 월정로 176,공립,병설,서울월정초등학교병설유치원,07시00분~20시00분,1.0,2.0,1.0,0,1.0,15.0,34.0,22.0,0,4.0
강남서초교육지원청,서초구,서울특별시 서초구 바우뫼로7길 38,공립,병설,서울우암초등학교병설유치원,07시30분~19시30분,,1.0,1.0,0,,,4.0,8.0,0,
동작관악교육지원청,동작구,서울특별시 동작구 사당로23길 57-14,공립,병설,서울남성초등학교병설유치원,07시00분~20시00분,2.0,1.0,1.0,0,,17.0,20.0,16.0,0,
강동송파교육지원청,송파구,서울특별시 송파구 송파대로36길 32-6,사립,사인,티움유치원,07시00분~19시00분,2.0,1.0,1.0,0,,20.0,8.0,23.0,0,
북부교육지원청,도봉구,서울특별시 도봉구 해등로 264,사립,사인,꿈밭유치원,07시30분~19시00분,2.0,2.0,2.0,0,,43.0,47.0,54.0,0,
남부교육지원청,영등포구,서울특별시 영등포구 도림로53길 32-9,공립,병설,서울도신초등학교병설유치원,07시30분~19시30분,1.0,1.0,1.0,0,1.0,5.0,10.0,13.0,0,4.0
서부교육지원청,마포구,서울특별시 마포구 독막로 266,사립,사인,태영유치원,09시00분~17시30분,1.0,2.0,1.0,0,,25.0,51.0,44.0,0,
서부교육지원청,은평구,서울특별시 은평구 은평터널로 65,사립,사인,효림유치원,08시00분~20시00분,2.0,2.0,2.0,0,,44.0,44.0,36.0,0,
강서양천교육지원청,강서구,서울특별시 강서구 양천로6길 28,사립,사인,미래유치원,07시00분~19시00분,1.0,2.0,1.0,0,,15.0,26.0,19.0,0,
강서양천교육지원청,강서구,서울특별시 강서구 강서로46길 23,공립,병설,서울내발산초등학교병설유치원,07시00분~19시00분,1.0,1.0,1.0,0,,14.0,20.0,24.0,0,
동부교육지원청,중랑구,서울특별시 중랑구 동일로109길 31,사립,사인,색동유치원,07시00분~19시00분,1.0,1.0,1.0,0,,6.0,3.0,2.0,0,
동부교육지원청,동대문구,서울특별시 동대문구 무학로26길 30,사립,사인,신동아유치원,08시00분~18시20분,3.0,2.0,2.0,0,,40.0,45.0,48.0,0,
동부교육지원청,동대문구,서울특별시 동대문구 한천로 246,사립,사인,아이비유치원,08시00분~19시00분,2.0,2.0,2.0,0,,45.0,52.0,54.0,0,
북부교육지원청,노원구,서울특별시 노원구 상계로7길 25,사립,사인,학림유치원,09시30분~20시00분,3.0,1.0,2.0,0,,39.0,17.0,32.0,0,
서부교육지원청,은평구,서울특별시 은평구 은평로3가길 32,사립,사인,은평국제유치원,07시00분~20시00분,2.0,3.0,3.0,0,,36.0,68.0,66.0,0,
성북강북교육지원청,성북구,서울특별시 성북구 한천로101길 66,공립,병설,서울장월초등학교병설유치원,07시00분~19시30분,1.0,1.0,2.0,0,,10.0,22.0,27.0,0,
강동송파교육지원청,송파구,서울특별시 송파구 백제고분로32길 15,사립,사인,상아유치원,09시00분~20시00분,1.0,1.0,2.0,0,,24.0,28.0,56.0,0,
동부교육지원청,중랑구,서울특별시 중랑구 신내로 110,사립,사인,동성유치원,07시00분~19시00분,2.0,3.0,2.0,0,,47.0,60.0,50.0,0,
동부교육지원청,동대문구,서울특별시 동대문구 제기로 131,사립,사인,사랑유치원,07시30분~19시30분,1.0,2.0,2.0,0,,34.0,45.0,45.0,0,
서부교육지원청,서대문구,서울특별시 서대문구 신촌로 43,사립,사인,신촌유치원,09시00분~18시00분,,,,4,,,,,103,
서부교육지원청,은평구,서울특별시 은평구 연서로 117,사립,법인,예일유치원,09시20분~18시30분,2.0,2.0,2.0,0,,34.0,41.0,56.0,0,
성동광진교육지원청,광진구,서울특별시 광진구 광나루로 534-1,사립,사인,현정유치원,09시30분~19시00분,1.0,1.0,2.0,0,,9.0,8.0,34.0,0,
중부교육지원청,용산구,서울특별시 용산구 새창로12길 11-8,사립,법인,도원유치원,08시40분~18시00분,1.0,1.0,1.0,0,,9.0,19.0,13.0,0,
중부교육지원청,중구,서울특별시 중구 소파로2길 7,사립,법인,리라유치원,08시50분~17시00분,2.0,3.0,3.0,0,,48.0,79.0,78.0,0,
성북강북교육지원청,강북구,서울특별시 강북구 삼양로49길 18,사립,사인,예원유치원,09시00분~17시00분,1.0,1.0,1.0,0,,7.0,18.0,17.0,0,
성북강북교육지원청,성북구,서울특별시 성북구 장월로 102,사립,사인,까망유치원,09시00분~20시00분,,,,1,,,,,34,
강서양천교육지원청,양천구,서울특별시 양천구 중앙로52길 62,사립,사인,튼튼유치원,07시30분~19시30분,1.0,2.0,2.0,0,,19.0,27.0,34.0,0,
남부교육지원청,영등포구,서울특별시 영등포구 선유서로 76,사립,사인,청은유치원,08시00분~18시00분,,1.0,1.0,0,,,10.0,14.0,0,
남부교육지원청,구로구,서울특별시 구로구 고척로 62-11,사립,사인,혜원유치원,08시00분~19시00분,2.0,3.0,2.0,0,,46.0,74.0,49.0,0,
북부교육지원청,노원구,서울특별시 노원구 상계로 267,공립,병설,서울신상계초등학교병설유치원,07시00분~19시00분,1.0,2.0,1.0,0,1.0,13.0,16.0,21.0,0,4.0
북부교육지원청,도봉구,서울특별시 도봉구 해등로16길 81,공립,병설,서울창동초등학교병설유치원,07시30분~19시30분,,1.0,1.0,0,,,11.0,9.0,0,
북부교육지원청,노원구,서울특별시 노원구 노원로30길 45,사립,사인,양지유치원,09시00분~18시30분,2.0,1.0,1.0,0,,18.0,24.0,25.0,0,
서부교육지원청,서대문구,서울특별시 서대문구 통일로 165,공립,병설,서울금화초등학교병설유치원,07시00분~19시30분,2.0,2.0,3.0,0,1.0,17.0,26.0,39.0,0,5.0
성동광진교육지원청,광진구,서울특별시 광진구 면목로5길 54,사립,사인,선미유치원,09시00분~18시00분,1.0,1.0,1.0,0,,9.0,12.0,8.0,0,
성동광진교육지원청,광진구,서울특별시 광진구 천호대로130길 58,사립,법인,선화유치원,08시00분~18시30분,1.0,2.0,2.0,0,,24.0,40.0,48.0,0,
성동광진교육지원청,광진구,서울특별시 광진구 아차산로 503-23,사립,사인,청구이화유치원,09시00분~19시00분,2.0,2.0,1.0,0,,45.0,54.0,15.0,0,
강남서초교육지원청,강남구,서울특별시 강남구 논현로14길 17,사립,사인,초원유치원,08시20분~18시00분,2.0,1.0,1.0,0,,22.0,27.0,16.0,0,
북부교육지원청,노원구,서울특별시 노원구 덕릉로94가길 54,사립,법인,무지개유치원,07시30분~20시00분,2.0,2.0,2.0,0,,24.0,25.0,32.0,0,
중부교육지원청,종로구,서울특별시 종로구 율곡로 264,사립,법인,봄샘유치원,08시00분~18시30분,1.0,1.0,1.0,0,,18.0,16.0,24.0,0,
동작관악교육지원청,동작구,서울특별시 동작구 만양로3길 48,사립,사인,동아유치원,09시00분~19시30분,,2.0,4.0,0,,,35.0,89.0,0,
동작관악교육지원청,동작구,서울특별시 동작구 상도로47길 53,사립,법인,상도유치원,09시30분~18시00분,,,1.0,1,,,,12.0,17,
북부교육지원청,도봉구,서울특별시 도봉구 노해로63가길 101,사립,법인,삼풍유치원,08시00분~19시00분,3.0,3.0,4.0,0,,66.0,72.0,85.0,0,
성북강북교육지원청,성북구,서울특별시 성북구 서경로2길 16,사립,사인,해뜨는유치원,07시00분~19시00분,2.0,2.0,2.0,0,,41.0,47.0,44.0,0,
강남서초교육지원청,서초구,서울특별시 서초구 신반포로 270,사립,사인,반포자이유치원,09시00분~17시00분,2.0,2.0,2.0,0,,40.0,48.0,50.0,0,
강서양천교육지원청,양천구,서울특별시 양천구 신정이펜2로 30,공립,병설,서울신은초등학교병설유치원,07시00분~19시00분,1.0,1.0,1.0,0,,6.0,8.0,10.0,0,
성동광진교육지원청,성동구,서울특별시 성동구 독서당로 434,사립,사인,세성유치원,07시00분~20시00분,,,1.0,1,,,,21.0,35,
강동송파교육지원청,강동구,서울특별시 강동구 천호대로187길 73-10,사립,사인,예크유치원,09시00분~19시00분,2.0,3.0,2.0,0,,36.0,40.0,38.0,0,
강서양천교육지원청,양천구,서울특별시 양천구 목동중앙본로7길 13,사립,사인,성보유치원,09시00분~20시00분,1.0,1.0,2.0,0,,15.0,13.0,30.0,0,
강서양천교육지원청,양천구,서울특별시 양천구 목동남로4길 6-46,사립,사인,어린이의정원유치원,07시00분~20시00분,3.0,3.0,3.0,0,,70.0,69.0,70.0,0,
남부교육지원청,영등포구,서울특별시 영등포구 도영로22길 22,사립,법인,돈보스꼬유치원,09시00분~17시00분,3.0,3.0,2.0,0,,66.0,60.0,53.0,0,
남부교육지원청,구로구,서울특별시 구로구 고척로 49,사립,사인,동부유치원,08시00분~20시00분,1.0,1.0,1.0,0,,11.0,16.0,18.0,0,
동부교육지원청,동대문구,서울특별시 동대문구 이문로12길 20,사립,법인,젬마유치원,09시00분~17시00분,2.0,1.0,2.0,0,,24.0,21.0,37.0,0,
남부교육지원청,영등포구,서울특별시 영등포구 여의동로 257,사립,법인,여의도유치원,08시30분~18시00분,2.0,1.0,1.0,0,,27.0,26.0,24.0,0,
남부교육지원청,금천구,서울특별시 금천구 금하로 793,사립,법인,예림유치원,08시00분~19시00분,1.0,1.0,1.0,0,,9.0,9.0,16.0,0,
남부교육지원청,구로구,서울특별시 구로구 부일로1길 125,사립,법인,예쁨유치원,08시10분~19시00분,1.0,,1.0,0,,22.0,,18.0,0,
동작관악교육지원청,동작구,서울특별시 동작구 여의대방로44길 49,사립,사인,열림유치원,07시00분~20시00분,2.0,3.0,3.0,0,,30.0,64.0,88.0,0,
북부교육지원청,노원구,서울특별시 노원구 동일로207길 23,사립,사인,동은유치원,07시00분~20시00분,1.0,1.0,1.0,0,,6.0,14.0,8.0,0,
북부교육지원청,노원구,서울특별시 노원구 초안산로 19,사립,사인,두솔유치원,07시00분~20시00분,1.0,2.0,1.0,0,,26.0,34.0,26.0,0,
북부교육지원청,노원구,서울특별시 노원구 동일로245길 162,사립,사인,새봄유치원,09시00분~19시00분,1.0,1.0,1.0,0,,11.0,10.0,30.0,0,
북부교육지원청,도봉구,서울특별시 도봉구 마들로 567,사립,사인,자연유치원,09시00분~19시00분,2.0,3.0,2.0,0,,27.0,46.0,42.0,0,
북부교육지원청,도봉구,서울특별시 도봉구 해등로26길 20,사립,사인,천사유치원,09시00분~17시00분,1.0,1.0,2.0,0,,22.0,11.0,37.0,0,
