아파트명,주소,가격,면적,층수
주공4,노원구 중계동 358-2,"      60,500",59.39,5층
주공7,노원구 중계동 363-1,"      40,100",44.1,9층
성원1,노원구 중계동 580,"      79,500",84.78,20층
중계3우성,노원구 중계동 585,"      52,500",59.94,4층
동진신안,노원구 중계동 364,"     130,000",134.74,15층
주공5,노원구 중계동 359-1,"      44,000",44.52,2층
주공5,노원구 중계동 359-1,"      84,000",76.51,10층
청구3,노원구 중계동 360-2,"      98,000",84.77,8층
주공10,노원구 중계동 360-16,"      67,500",58.14,6층
주공8,노원구 중계동 362-1,"      52,000",49.72,4층
중계그린1단지,노원구 중계동 502-1,"      50,000",44.1,4층
주공2,노원구 중계동 369,"      34,000",44.52,6층
주공7,노원구 중계동 363-1,"      40,400",44.1,2층
현대1(4차),노원구 중계동 577,"      62,000",71.16,8층
주공2,노원구 중계동 369,"      36,500",44.52,4층
주공2,노원구 중계동 369,"      37,000",44.52,7층
중계무지개,노원구 중계동 512,"      51,500",49.54,3층
청구3,노원구 중계동 360-2,"     106,300",84.77,6층
DMC롯데캐슬더퍼스트,은평구 수색동 417,"      86,500",59.96,13층
e편한세상 수색 에코포레,은평구 수색동 415-1,"      78,000",114.18,4층
e편한세상 수색 에코포레,은평구 수색동 415-1,"      56,000",59.895,9층
e편한세상 수색 에코포레,은평구 수색동 415-1,"      63,300",84.951,1층
e편한세상 수색 에코포레,은평구 수색동 415-1,"      63,000",84.951,1층
DMC롯데캐슬더퍼스트,은평구 수색동 417,"     105,000",84.93,6층
DMC롯데캐슬더퍼스트,은평구 수색동 417,"      85,000",59.96,16층
진흥엣세벨,은평구 수색동 416-1,"      63,500",78.2853,5층
힐스테이트녹번,은평구 녹번동 282,"      77,000",59.938,4층
힐스테이트녹번,은평구 녹번동 282,"      83,500",59.938,14층
래미안베라힐즈,은평구 녹번동 283,"     107,000",84.93,13층
북한산푸르지오,은평구 녹번동 281,"      76,000",59.99,5층
힐스테이트녹번,은평구 녹번동 282,"      79,000",59.938,1층
래미안베라힐즈,은평구 녹번동 283,"     102,000",84.95,18층
북한산푸르지오,은평구 녹번동 281,"      90,500",84.99,13층
북한산푸르지오,은평구 녹번동 281,"      87,800",84.99,4층
힐스테이트녹번,은평구 녹번동 282,"      83,500",59.938,5층
북한산푸르지오,은평구 녹번동 281,"      90,000",84.99,9층
래미안베라힐즈,은평구 녹번동 283,"     105,000",84.93,17층
힐스테이트녹번,은평구 녹번동 282,"     102,000",84.898,8층
북한산푸르지오,은평구 녹번동 281,"      89,700",84.99,9층
힐스테이트녹번,은평구 녹번동 282,"     105,000",84.9,14층
래미안베라힐즈,은평구 녹번동 283,"     106,200",84.98,3층
힐스테이트녹번,은평구 녹번동 282,"      81,500",59.938,9층
북한산푸르지오,은평구 녹번동 281,"      95,000",84.99,17층
대림아파트(276),은평구 녹번동 276,"      68,000",84.94,17층
래미안베라힐즈,은평구 녹번동 283,"      85,000",59.98,14층
베로니스,은평구 불광동 486-17,"      28,000",27.97,5층
불광롯데캐슬,은평구 불광동 645,"      90,000",84.99,6층
불광롯데캐슬,은평구 불광동 645,"      90,000",84.99,6층
월드그린,은평구 불광동 8-51,"      51,500",83.43,5층
북한산현대홈타운,은평구 불광동 633,"      78,500",84.9956,7층
북한산힐스테이트1차아파트,은평구 불광동 635,"      80,000",84.734,7층
태양아파트,은평구 불광동 16-61,"      56,000",84.77,3층
라이프미성,은평구 불광동 248,"      86,000",125.75,7층
태양아파트,은평구 불광동 16-61,"      54,000",84.64,1층
북한산래미안아파트(2단지),은평구 불광동 637,"      73,500",59.9932,10층
북한산현대힐스테이트3차아파트,은평구 불광동 641,"      65,000",59.99,9층
북한산힐스테이트7차,은평구 불광동 643,"     110,000",84.947,8층
북한산현대힐스테이트3차아파트,은평구 불광동 641,"      68,000",59.99,8층
북한산현대힐스테이트3차아파트,은평구 불광동 641,"      65,000",59.99,9층
라이프미성,은평구 불광동 248,"     101,300",84.65,13층
태양아파트,은평구 불광동 16-61,"      56,000",83.44,3층
동호스카이,은평구 불광동 217,"      52,900",69.04,6층
한솔,은평구 갈현동 539,"      49,500",84.93,12층
한솔,은평구 갈현동 539,"      24,000",39.96,7층
갈현동현대,은평구 갈현동 537,"      55,000",59.25,14층
라이프시티,은평구 갈현동 267-1,"      44,500",79.11,12층
경남아너스빌,은평구 구산동 224,"      53,000",84.69,1층
엔에스아파트,은평구 구산동 26-41,"      15,900",49.44,6층
디안(89-77),은평구 대조동 89-77,"      39,000",83.02,4층
대경홈타운,은평구 대조동 9-45,"      10,300",13.79,10층
주주베B,은평구 대조동 9-31,"      12,500",13.35,9층
삼성타운,은평구 대조동 231,"      49,500",59.4,7층
녹번역e편한세상캐슬,은평구 응암동 769,"      96,500",84.98,1층
백련산에스케이뷰아이파크,은평구 응암동 767,"      79,800",59.8545,21층
백련산파크자이,은평구 응암동 766,"      65,500",55.885,13층
백련산힐스테이트2차,은평구 응암동 760,"      76,000",84.59,13층
응암푸르지오,은평구 응암동 176,"      59,000",59.58,2층
백련산힐스테이트3차,은평구 응암동 761,"      68,500",59.63,6층
펠리시티,은평구 응암동 117-24,"      67,000",54.92,2층
e편한세상백련산,은평구 응암동 771,"      79,000",84.72,11층
녹번역e편한세상캐슬,은평구 응암동 769,"     108,000",84.92,19층
백련산힐스테이트3차,은평구 응암동 761,"      75,500",84.59,1층
청안파인,은평구 응암동 368-6,"      20,600",30.34,9층
녹번역e편한세상캐슬,은평구 응암동 769,"      66,000",44.85,3층
녹번역e편한세상캐슬,은평구 응암동 769,"      69,800",44.85,12층
힐스테이트녹번역,은평구 응암동 770,"     115,000",84.99,15층
녹번역e편한세상캐슬,은평구 응암동 769,"      83,000",59.96,3층
힐스테이트녹번역,은평구 응암동 770,"      86,500",59.99,16층
백련산힐스테이트4차,은평구 응암동 764,"      68,000",59.98,4층
응암푸르지오,은평구 응암동 176,"      70,700",84.2,4층
녹번역e편한세상캐슬,은평구 응암동 769,"      84,000",59.96,8층
힐스테이트녹번역,은평구 응암동 770,"      74,700",51.78,5층
녹번역e편한세상캐슬,은평구 응암동 769,"      82,100",59.96,10층
백련산힐스테이트3차,은평구 응암동 761,"      56,000",59.63,6층
백련산파크자이,은평구 응암동 766,"      65,600",59.789,18층
녹번역e편한세상캐슬,은평구 응암동 769,"     100,000",84.94,4층
백련산힐스테이트2차,은평구 응암동 760,"      73,000",84.37,14층
펠리시티,은평구 응암동 117-24,"      62,000",55.68,12층
백련산해모로,은평구 응암동 768,"      80,000",74.91,14층
힐스테이트녹번역,은평구 응암동 770,"     104,000",84.99,8층
녹번역e편한세상캐슬,은평구 응암동 769,"      86,000",59.94,5층
백련산해모로,은평구 응암동 768,"      87,500",84.91,18층
녹번역e편한세상캐슬,은평구 응암동 769,"      70,000",44.85,4층
녹번역e편한세상캐슬,은평구 응암동 769,"      80,000",59.96,3층
힐스테이트녹번역,은평구 응암동 770,"      71,500",51.68,7층
백련산에스케이뷰아이파크,은평구 응암동 767,"     117,000",100.9852,22층
백련산에스케이뷰아이파크,은평구 응암동 767,"      90,000",84.9039,15층
백련산파크자이,은평구 응암동 766,"      70,500",59.905,3층
백련산파크자이,은평구 응암동 766,"      70,500",59.905,3층
백련산힐스테이트2차,은평구 응암동 760,"      73,000",84.59,6층
녹번역e편한세상캐슬,은평구 응암동 769,"      78,000",59.96,5층
백련산에스케이뷰아이파크,은평구 응암동 767,"      90,000",84.9039,25층
백련산힐스테이트1차,은평구 응암동 759,"      64,500",59.93,14층
백련산힐스테이트1차,은평구 응암동 759,"      64,500",59.93,14층
삼흥리치,은평구 응암동 117-54,"      45,000",59.26,6층
백련산에스케이뷰아이파크,은평구 응암동 767,"      77,000",59.8545,3층
백련산힐스테이트1차,은평구 응암동 759,"      75,000",84.42,6층
백련산힐스테이트1차,은평구 응암동 759,"      75,000",84.42,6층
e편한세상백련산,은평구 응암동 771,"      72,500",59.98,15층
백련산파크자이,은평구 응암동 766,"      73,000",59.789,13층
백련산힐스테이트2차,은평구 응암동 760,"      76,000",84.59,4층
녹번역e편한세상캐슬,은평구 응암동 769,"     106,000",84.94,3층
녹번역e편한세상캐슬,은평구 응암동 769,"     107,500",84.98,12층
백련산힐스테이트2차,은평구 응암동 760,"      78,000",84.59,13층
e편한세상백련산,은평구 응암동 771,"      70,000",59.98,3층
녹번역e편한세상캐슬,은평구 응암동 769,"      83,000",59.97,3층
모아아파트,은평구 응암동 763,"      48,000",52.54,12층
응암푸르지오,은평구 응암동 176,"      53,500",59.58,1층
백련산힐스테이트4차,은평구 응암동 764,"      72,000",59.98,4층
백련산에스케이뷰아이파크,은평구 응암동 767,"      93,000",84.9039,24층
백련산파크자이,은평구 응암동 766,"      72,000",59.789,2층
백련산파크자이,은평구 응암동 766,"      86,000",84.901,6층
삼영N-CITY,은평구 응암동 96-19,"      32,000",45.91,5층
녹번역e편한세상캐슬,은평구 응암동 769,"     105,000",84.97,14층
조이팰리스(90-23),은평구 응암동 90-23,"      30,000",67.4,8층
백련산힐스테이트4차,은평구 응암동 764,"      70,000",59.98,8층
백련산파크자이,은평구 응암동 766,"      74,000",59.789,18층
백련산파크자이,은평구 응암동 766,"      84,000",84.669,16층
백련산힐스테이트4차,은평구 응암동 764,"      87,000",84.98,6층
역촌센트레빌,은평구 역촌동 232,"      72,500",84.99,6층
부호(103동),은평구 역촌동 58-41,"      52,000",84.72,5층
현대1,은평구 신사동 359,"      55,500",84.17,10층
대주파크빌,은평구 신사동 368,"      57,000",84.8,4층
뉴신사신성,은평구 신사동 356,"      48,000",84.42,1층
뉴신사신성,은평구 신사동 356,"      48,000",84.42,1층
라이프씨티,은평구 신사동 354,"      42,500",83.04,12층
은평신사두산위브,은평구 신사동 370,"      70,000",84.997,5층
거성리젠시,은평구 신사동 21-14,"      37,000",31.99,10층
대주파크빌,은평구 신사동 368,"      56,800",77.75,8층
형진,은평구 신사동 19-84,"      40,000",68.54,2층
벨로스아파트,은평구 신사동 241-2,"      46,500",78.37,5층
미성,은평구 신사동 140-1,"      70,000",83.27,12층
